DataPoint #,Frame Axle Mount Inset,Frame FCC Loading Style,Frame FCC Loading Style - Flush,Frame FCC Loading Style - Hanging,Frame Overbody Height,Frame Shape,Frame Shape - Box,Frame Shape - MUTT,Frame Shape - Protector,Frame Shape - SMSS,Frame Underbody Length,Frame Underbody Width,Offload Generator Present,Offload Generator Height,Offload Generator Length,Offload Generator Width,Running Gear Type,Running Gear Type - Four-Wheeled,Running Gear Type - Six-Wheeled,Running Gear Type - Eight-Wheeled,Running Gear Type - Oval Track,Running Gear Type - Trapazoidal Track,Running Gear Type - Parallelogram Track,Running Gear Type - Mattrack,Running Gear Back Mount Inset,Running Gear Front Mount Inset,Running Gear Drive Gear Radius,Running Gear Drive Gear Radius - 5,Running Gear Drive Gear Radius - 6,Running Gear Drive Gear Radius - 7,Running Gear Drive Gear Width,Running Gear Track Thickness,Running Gear Track Width,Running Gear Mattrack Ground Contract Length,Running Gear Mattrack Inset Length,Running Gear Mattrack Length,Running Gear Mattrack Track Width,Running Gear Road Wheel Radius,Running Gear Road Wheel Radius - 3.5,Running Gear Road Wheel Radius - 4,Running Gear Road Wheel Radius - 5,Running Gear Road Wheel Radius - 6,Running Gear Road Wheel Radius - 7,Running Gear Road Wheel Width,Running Gear Wheel Contact Patch Arc,Running Gear Wheel Radius,Running Gear Wheel Width,Steering Type Name,Steering Type Name - Pivot,Steering Type Name - Skid,Steering Type Name - Single Ackerman,Steering Type Name - Dual Ackerman,Winch Present,Winch Stowed Width,Back Deck Overhang in,Running Gear Contact Patch Area in2,SMET FCC Length in,SMET FCC CtoC Turning Diameter in
704,0,1,1,0,15,2,0,1,0,0,55,54,1,17.258,30.038,18.926,5,0,0,0,0,1,0,0,4.5,8,3,0,0,1,13,1,14,0,0,0,0,1,1,0,0,0,0,0,0,20,1,4,0,0,0,1,0,0,4.5,1540,67.5,101.9553293
705,0,2,0,1,30,4,0,0,0,1,126,56,2,0,0,0,5,0,0,0,0,1,0,0,8,8,2,0,1,0,13,2,14,0,0,0,0,4,0,0,0,1,0,0,0,11,1,2,0,1,0,0,1,7.095,8,3528,142,224.5885126
706,1,2,0,1,0,1,1,0,0,0,83,35,1,18.062,29.504,24.66,2,0,1,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,14,1,1,1,0,0,0,1,4.215,13,102.6106993,109,122.0901306
707,2,2,0,1,5,3,0,0,1,0,49,38,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,46,33,55,13,0,0,0,0,0,0,0,0,14,1,3,0,0,1,0,0,0,31,0,111,151.5632661
708,6,1,1,0,33,3,0,0,1,0,72,30,2,0,0,0,6,0,0,0,0,0,1,0,13,8,3,0,0,1,13,1,14,0,0,0,0,2,0,1,0,0,0,0,0,12,1,1,1,0,0,0,1,4.517,7,1439.592,83.517,101.6813124
709,15,2,0,1,12,3,0,0,1,0,90,17,2,0,0,0,3,0,0,1,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,20,1,4,0,0,0,1,0,0,5,195.448951,100,80.81970654
710,3,2,0,1,0,2,0,1,0,0,54,45,2,0,0,0,2,0,1,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,15,1,1,1,0,0,0,1,4.772,12,109.9400349,78,78
711,9,1,1,0,5,2,0,1,0,0,79,47,1,10.13,38.04,29.007,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,47,33,55,13,0,0,0,0,0,0,0,0,20,1,3,0,0,1,0,1,5.214,24,0,127,122.3190941
712,6,1,1,0,0,1,1,0,0,0,108,37,1,30.939,36.088,27.281,6,0,0,0,0,0,1,0,22,6,1,1,0,0,13,1,14,0,0,0,0,5,0,0,0,0,1,0,0,19,1,4,0,0,0,1,1,7.894,16,1969.632,131.894,175.2674839
713,8,1,1,0,32,2,0,1,0,0,131,20,1,24.96,32.421,14.493,6,0,0,0,0,0,1,0,14,8,2,0,1,0,13,2,14,0,0,0,0,2,0,1,0,0,0,0,0,17,1,2,0,1,0,0,0,0,6,2996,137,159.6652749
714,14,1,1,0,5,4,0,0,0,1,130,43,1,29.705,34.508,13.284,3,0,0,1,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,13,1,4,0,0,0,1,1,8.473,0,127.0418181,138.473,131.5935011
715,10,2,0,1,29,3,0,0,1,0,99,17,2,0,0,0,5,0,0,0,0,1,0,0,8,9,3,0,0,1,13,2,14,0,0,0,0,4,0,0,0,1,0,0,0,12,1,3,0,0,1,0,0,0,0,2212,99,193.5444006
716,5,1,1,0,31,4,0,0,0,1,119,34,1,11.394,36.933,21.481,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,47,33,55,13,0,0,0,0,0,0,0,0,11,1,2,0,1,0,0,0,0,28,0,175,187.7471704
717,3,2,0,1,0,1,1,0,0,0,126,31,2,0,0,0,2,0,1,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,12,1,1,1,0,0,0,0,0,9,87.95202793,144,152.7645247
718,9,1,1,0,12,2,0,1,0,0,99,32,2,0,0,0,2,0,1,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,14,1,3,0,0,1,0,1,5.29,5,102.6106993,109.29,104.4132076
719,0,1,1,0,0,1,1,0,0,0,110,57,2,0,0,0,5,0,0,0,0,1,0,0,7,7,2,0,1,0,13,1,14,0,0,0,0,4,0,0,0,1,0,0,0,20,1,2,0,1,0,0,0,0,7,3080,124,199.2786993
720,7,1,1,0,0,1,1,0,0,0,99,25,2,0,0,0,5,0,0,0,0,1,0,0,6,7,2,0,1,0,13,1,15,0,0,0,0,3,0,0,1,0,0,0,0,15,1,4,0,0,0,1,0,0,0,2550,99,147.476418
721,5,2,0,1,19,2,0,1,0,0,54,40,2,0,0,0,1,1,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,14,1,4,0,0,0,1,1,4.305,9,68.40713283,72,59.66778479
722,13,1,1,0,18,3,0,0,1,0,42,58,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,45,33,55,13,0,0,0,0,0,0,0,0,13,1,4,0,0,0,1,1,7.594,20,0,82,125.877914
723,10,1,1,0,0,1,1,0,0,0,118,33,1,22.942,24.621,23.326,6,0,0,0,0,0,1,0,17,9,3,0,0,1,13,2,15,0,0,0,0,3,0,0,1,0,0,0,0,19,1,4,0,0,0,1,0,0,7,2580,125,171.5022231
724,9,2,0,1,0,1,1,0,0,0,128,19,2,0,0,0,6,0,0,0,0,0,1,0,22,7,2,0,1,0,13,1,14,0,0,0,0,5,0,0,0,0,1,0,0,12,1,3,0,0,1,0,1,5.648,13,2401.224,146.648,235.8213172
725,2,2,0,1,23,3,0,0,1,0,122,29,2,0,0,0,1,1,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,11,1,2,0,1,0,0,1,8.525,9,53.74846151,140,160.262285
726,3,1,1,0,17,3,0,0,1,0,85,38,1,16.049,30.238,23.314,3,0,0,1,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,16,1,1,1,0,0,0,0,0,13,156.3591608,111,117.3243368
727,15,1,1,0,0,1,1,0,0,0,107,29,2,0,0,0,4,0,0,0,1,0,0,0,7,7,2,0,1,0,13,1,14,0,0,0,0,4,0,0,0,1,0,0,0,18,1,2,0,1,0,0,1,4.338,0,0,111.338,149.6534338
728,11,1,1,0,12,3,0,0,1,0,131,48,1,11.523,32.714,23.843,2,0,1,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,13,1,1,1,0,0,0,0,0,2,95.28136359,135,143.2794472
729,8,1,1,0,0,1,1,0,0,0,97,50,2,0,0,0,3,0,0,1,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,16,1,4,0,0,0,1,0,0,8,156.3591608,113,136.2066038
730,15,1,1,0,20,2,0,1,0,0,104,58,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,48,33,55,13,0,0,0,0,0,0,0,0,15,1,3,0,0,1,0,0,0,18,0,140,207.3707043
731,14,2,0,1,0,1,1,0,0,0,53,40,2,0,0,0,3,0,0,1,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,11,1,4,0,0,0,1,0,0,0,107.496923,53,111.1748777
732,4,1,1,0,32,3,0,0,1,0,121,16,2,0,0,0,2,0,1,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,12,1,1,1,0,0,0,1,2.542,8,87.95202793,137,137.9311422
733,11,2,0,1,0,1,1,0,0,0,99,30,1,25.544,25.137,14.095,5,0,0,0,0,1,0,0,7,9,3,0,0,1,13,2,15,0,0,0,0,3,0,0,1,0,0,0,0,13,1,1,1,0,0,0,1,7.221,0,2310,106.221,132.9770689
734,1,1,1,0,11,3,0,0,1,0,83,55,2,0,0,0,6,0,0,0,0,0,1,0,20,7,1,1,0,0,13,2,14,0,0,0,0,4,0,0,0,1,0,0,0,12,1,2,0,1,0,0,1,2.423,19,1701.224,108,186.4617923
735,7,1,1,0,0,1,1,0,0,0,70,52,1,12.148,32.627,19.829,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,47,33,55,13,0,0,0,0,0,0,0,0,18,1,2,0,1,0,0,0,0,26,0,122,160.3121954
736,3,2,0,1,22,4,0,0,0,1,72,17,2,0,0,0,2,0,1,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,11,1,1,1,0,0,0,0,0,8,80.62269227,88,95.46203434
737,9,1,1,0,29,3,0,0,1,0,114,36,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,46,33,55,13,0,0,0,0,0,0,0,0,16,1,2,0,1,0,0,1,5.489,24,0,162,177.2794404
738,3,2,0,1,1,4,0,0,0,1,62,26,2,0,0,0,6,0,0,0,0,0,1,0,17,7,1,1,0,0,13,2,14,0,0,0,0,3,0,0,1,0,0,0,0,16,1,2,0,1,0,0,1,7.068,14,1152.816,83.068,141.0542187
739,9,2,0,1,15,2,0,1,0,0,47,53,2,0,0,0,1,1,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,14,1,2,0,1,0,0,1,5.46,5,68.40713283,57.46,78.1706569
740,4,2,0,1,0,1,1,0,0,0,104,56,2,0,0,0,4,0,0,0,1,0,0,0,8,8,2,0,1,0,13,2,14,0,0,0,0,4,0,0,0,1,0,0,0,13,1,1,1,0,0,0,1,7.607,4,0,115.607,155.5023423
741,5,1,1,0,14,3,0,0,1,0,53,43,2,0,0,0,2,0,1,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,11,1,4,0,0,0,1,0,0,6,80.62269227,65,105.2207897
742,15,2,0,1,10,3,0,0,1,0,74,42,2,0,0,0,2,0,1,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,15,1,3,0,0,1,0,0,0,0,109.9400349,74,143.3355696
743,10,2,0,1,17,4,0,0,0,1,96,57,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,46,33,55,13,0,0,0,0,0,0,0,0,18,1,3,0,0,1,0,0,0,23,0,142,227.8401828
744,7,2,0,1,31,2,0,1,0,0,109,22,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,47,33,55,13,0,0,0,0,0,0,0,0,11,1,1,1,0,0,0,1,7.295,26,0,161,162.4961538
745,1,2,0,1,16,3,0,0,1,0,121,21,1,19.066,23.219,18.653,1,1,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,19,1,3,0,0,1,0,1,7.216,18,92.8382517,157,168.3848359
746,5,1,1,0,12,4,0,0,0,1,84,41,1,38.926,22.965,23.837,2,0,1,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,17,1,4,0,0,0,1,0,0,12,124.5987062,108,115.0776381
747,5,1,1,0,6,3,0,0,1,0,45,47,1,22.512,32.141,20.533,1,1,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,18,1,3,0,0,1,0,1,4.237,13,87.95202793,71,125.2896576
748,12,1,1,0,0,1,1,0,0,0,50,32,2,0,0,0,1,1,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,11,1,1,1,0,0,0,1,6.426,0,53.74846151,56.426,64.86827789
749,12,1,1,0,28,3,0,0,1,0,65,29,2,0,0,0,2,0,1,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,11,1,4,0,0,0,1,1,4.081,0,80.62269227,69.081,76.32679947
750,14,2,0,1,2,4,0,0,0,1,93,25,2,0,0,0,5,0,0,0,0,1,0,0,8,7,1,1,0,0,13,2,14,0,0,0,0,4,0,0,0,1,0,0,0,12,1,2,0,1,0,0,0,0,0,1820,93,145.5781577
751,0,1,1,0,0,1,1,0,0,0,81,16,2,0,0,0,2,0,1,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,20,1,1,1,0,0,0,0,0,20,146.5867132,121,122.0532671
752,2,2,0,1,31,4,0,0,0,1,131,34,1,17.507,30.801,15.174,6,0,0,0,0,0,1,0,16,8,3,0,0,1,13,1,14,0,0,0,0,3,0,0,1,0,0,0,0,12,1,1,1,0,0,0,0,0,14,3220,151,171.8284028
753,4,1,1,0,23,4,0,0,0,1,75,30,1,26.943,37.628,15.373,5,0,0,0,0,1,0,0,7,7,1,1,0,0,13,2,14,0,0,0,0,3,0,0,1,0,0,0,0,15,1,1,1,0,0,0,1,5.007,3,1876,83.007,101.2628365
754,4,2,0,1,0,1,1,0,0,0,90,51,2,0,0,0,2,0,1,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,13,1,1,1,0,0,0,1,7.682,9,95.28136359,108,129.247824
755,9,1,1,0,30,4,0,0,0,1,54,32,1,11.978,32.989,25.715,2,0,1,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,18,1,1,1,0,0,0,0,0,9,131.9280419,72,78.79086241
756,9,1,1,0,25,2,0,1,0,0,90,53,2,0,0,0,1,1,0,0,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,16,1,2,0,1,0,0,1,4.184,7,78.17958038,104,148.4991582
757,14,2,0,1,1,3,0,0,1,0,80,32,2,0,0,0,4,0,0,0,1,0,0,0,5.5,9,3,0,0,1,13,2,14,0,0,0,0,1,1,0,0,0,0,0,0,12,1,2,0,1,0,0,0,0,0,0,80,149.2514657
758,0,1,1,0,0,1,1,0,0,0,105,47,1,33.846,22.904,13.183,3,0,0,1,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,16,1,3,0,0,1,0,0,0,16,156.3591608,137,187.8689729
759,13,2,0,1,2,2,0,1,0,0,74,25,1,24.261,27.425,26.808,2,0,1,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,19,1,4,0,0,0,1,0,0,6,139.2573776,86,46.45576523
760,13,2,0,1,0,1,1,0,0,0,65,42,1,22.972,36.151,20.81,5,0,0,0,0,1,0,0,6,7,1,1,0,0,13,2,14,0,0,0,0,2,0,1,0,0,0,0,0,11,1,3,0,0,1,0,0,0,0,1092,65,194.1548307
761,4,2,0,1,0,1,1,0,0,0,39,26,2,0,0,0,1,1,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,15,1,4,0,0,0,1,1,2.133,11,73.29335661,61,85.85684838
762,3,1,1,0,13,3,0,0,1,0,65,41,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,48,33,55,13,0,0,0,0,0,0,0,0,14,1,1,1,0,0,0,0,0,30,0,125,131.552271
763,0,2,0,1,8,2,0,1,0,0,113,34,1,22.862,34.759,23.151,3,0,0,1,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,12,1,1,1,0,0,0,0,0,12,117.2693706,137,137
764,12,1,1,0,8,2,0,1,0,0,58,58,1,21.603,34.851,12.12,5,0,0,0,0,1,0,0,5.5,7,1,1,0,0,13,2,15,0,0,0,0,1,1,0,0,0,0,0,0,19,1,3,0,0,1,0,0,0,0,1020,58,114.9811344
765,15,1,1,0,29,4,0,0,0,1,70,38,1,10.19,36.289,26.874,5,0,0,0,0,1,0,0,7,7,1,1,0,0,13,2,14,0,0,0,0,3,0,0,1,0,0,0,0,18,1,3,0,0,1,0,0,0,0,1120,70,167.3895699
766,15,1,1,0,31,4,0,0,0,1,55,29,1,34.176,28.154,27.126,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,45,33,55,13,0,0,0,0,0,0,0,0,14,1,2,0,1,0,0,1,3.683,18,0,91,107.9120012
767,6,2,0,1,27,2,0,1,0,0,129,26,1,39.281,26.067,27.896,3,0,0,1,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,16,1,3,0,0,1,0,1,6.548,10,156.3591608,149,156.5968555
768,10,1,1,0,5,4,0,0,0,1,111,46,1,24.67,34.64,22.607,4,0,0,0,1,0,0,0,5.5,9,3,0,0,1,13,2,14,0,0,0,0,1,1,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,111,133.4053972
769,6,1,1,0,0,1,1,0,0,0,75,38,1,15.929,29.639,25.421,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,45,33,55,13,0,0,0,0,0,0,0,0,19,1,2,0,1,0,0,0,0,27,0,129,149.7230777
770,7,2,0,1,0,1,1,0,0,0,39,38,2,0,0,0,5,0,0,0,0,1,0,0,5.5,9,3,0,0,1,13,2,14,0,0,0,0,1,1,0,0,0,0,0,0,17,1,4,0,0,0,1,0,0,0,700,41,153.4342406
771,6,2,0,1,20,4,0,0,0,1,42,27,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,46,33,55,13,0,0,0,0,0,0,0,0,13,1,2,0,1,0,0,1,8.139,27,0,96,121.2105606
772,1,2,0,1,4,4,0,0,0,1,68,41,1,17.572,24.178,27.506,5,0,0,0,0,1,0,0,5,7,2,0,1,0,13,1,15,0,0,0,0,2,0,1,0,0,0,0,0,11,1,3,0,0,1,0,0,0,4,1980,78,228.4927903
773,14,1,1,0,1,4,0,0,0,1,78,39,1,31.983,33.158,18.831,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,45,33,55,13,0,0,0,0,0,0,0,0,13,1,3,0,0,1,0,1,3.739,19,0,116,139.7369624
774,15,2,0,1,18,2,0,1,0,0,104,49,1,31.319,25.892,28.193,5,0,0,0,0,1,0,0,7,8,3,0,0,1,13,1,15,0,0,0,0,4,0,0,0,1,0,0,0,16,1,1,1,0,0,0,1,4.441,0,2220,108.441,134.1657575
775,12,1,1,0,10,4,0,0,0,1,95,16,1,12.602,29.271,13.457,1,1,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,11,1,2,0,1,0,0,0,0,0,53.74846151,95,100.2447006
776,8,2,0,1,20,4,0,0,0,1,83,19,1,34.116,36.022,18.136,5,0,0,0,0,1,0,0,8,6,1,1,0,0,13,1,14,0,0,0,0,5,0,0,0,0,1,0,0,20,1,4,0,0,0,1,0,0,0,1876,83,141.3637648
777,11,2,0,1,27,3,0,0,1,0,126,54,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,45,33,55,13,0,0,0,0,0,0,0,0,11,1,1,1,0,0,0,0,0,22,0,170,185.407659
778,1,2,0,1,19,3,0,0,1,0,80,16,2,0,0,0,3,0,0,1,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,20,1,1,1,0,0,0,0,0,19,195.448951,118,123.3693641
779,14,2,0,1,28,3,0,0,1,0,111,31,1,12.542,31.205,17.28,2,0,1,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,12,1,4,0,0,0,1,1,2.276,0,87.95202793,113.276,119.100594
780,4,2,0,1,6,3,0,0,1,0,54,35,1,29.875,31.258,16.475,2,0,1,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,12,1,2,0,1,0,0,0,0,8,87.95202793,70,114.0175425
781,7,1,1,0,11,4,0,0,0,1,61,39,2,0,0,0,3,0,0,1,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,13,1,1,1,0,0,0,1,8.091,6,127.0418181,75.091,84.61476397
782,1,2,0,1,13,4,0,0,0,1,42,48,2,0,0,0,5,0,0,0,0,1,0,0,7,8,2,0,1,0,13,2,15,0,0,0,0,3,0,0,1,0,0,0,0,11,1,2,0,1,0,0,0,0,6,1200,55,170.1352403
783,14,1,1,0,2,3,0,0,1,0,99,33,1,25.674,33.071,12.47,4,0,0,0,1,0,0,0,5.5,8,2,0,1,0,13,2,14,0,0,0,0,1,1,0,0,0,0,0,0,16,1,1,1,0,0,0,0,0,0,0,99,116.2841348
784,3,1,1,0,17,2,0,1,0,0,46,51,2,0,0,0,6,0,0,0,0,0,1,0,19,8,3,0,0,1,13,1,14,0,0,0,0,4,0,0,0,1,0,0,0,14,1,4,0,0,0,1,0,0,16,632.408,67,89.69478495
785,14,2,0,1,23,3,0,0,1,0,89,43,1,13.117,27.546,13.439,3,0,0,1,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,13,1,1,1,0,0,0,1,7.713,0,127.0418181,96.713,115.4227203
786,0,2,0,1,0,1,1,0,0,0,73,45,1,31.793,37.625,21.193,5,0,0,0,0,1,0,0,7,9,3,0,0,1,13,2,14,0,0,0,0,3,0,0,1,0,0,0,0,15,1,4,0,0,0,1,0,0,7,2044,89,197.0679825
787,7,2,0,1,29,2,0,1,0,0,57,25,2,0,0,0,3,0,0,1,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,15,1,3,0,0,1,0,0,0,8,146.5867132,73,63.44157937
788,9,1,1,0,9,2,0,1,0,0,113,26,1,25.664,27.081,16.38,4,0,0,0,1,0,0,0,7,8,3,0,0,1,13,1,15,0,0,0,0,4,0,0,0,1,0,0,0,16,1,1,1,0,0,0,0,0,0,0,113,113
789,9,2,0,1,0,1,1,0,0,0,44,34,1,24.815,32.437,21.309,5,0,0,0,0,1,0,0,8,7,1,1,0,0,13,2,14,0,0,0,0,4,0,0,0,1,0,0,0,17,1,4,0,0,0,1,0,0,0,728,44,146.0516102
790,10,2,0,1,29,2,0,1,0,0,112,24,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,46,33,55,13,0,0,0,0,0,0,0,0,13,1,2,0,1,0,0,0,0,23,0,158,165.1302516
791,7,1,1,0,0,1,1,0,0,0,65,44,2,0,0,0,4,0,0,0,1,0,0,0,9,7,1,1,0,0,13,2,14,0,0,0,0,5,0,0,0,0,1,0,0,16,1,4,0,0,0,1,0,0,2,0,67,161.4858508
792,1,1,1,0,31,2,0,1,0,0,43,33,1,28.971,37.271,15.911,2,0,1,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,18,1,2,0,1,0,0,1,2.412,17,131.9280419,77,83.77350416
793,8,2,0,1,7,3,0,0,1,0,37,47,1,38.736,33.396,24.598,6,0,0,0,0,0,1,0,20,8,2,0,1,0,13,2,15,0,0,0,0,4,0,0,0,1,0,0,0,15,1,1,1,0,0,0,0,0,12,65.16,49,108.6738239
794,2,1,1,0,13,4,0,0,0,1,119,58,1,33.536,37.903,16.891,1,1,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,14,1,1,1,0,0,0,0,0,12,68.40713283,143,154.3146137
795,10,1,1,0,3,4,0,0,0,1,114,19,2,0,0,0,2,0,1,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,15,1,2,0,1,0,0,0,0,5,109.9400349,124,129.6919427
796,5,1,1,0,14,4,0,0,0,1,123,44,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,47,33,55,13,0,0,0,0,0,0,0,0,18,1,3,0,0,1,0,1,3.603,28,0,179,227.525535
797,6,1,1,0,0,1,1,0,0,0,94,53,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,48,33,55,13,0,0,0,0,0,0,0,0,19,1,4,0,0,0,1,0,0,27,0,148,156.6243092
798,0,1,1,0,0,1,1,0,0,0,131,37,2,0,0,0,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,45,33,55,13,0,0,0,0,0,0,0,0,17,1,4,0,0,0,1,0,0,33,0,197,154.8754207
799,7,2,0,1,30,2,0,1,0,0,112,43,1,15.499,30.125,16.009,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,46,33,55,13,0,0,0,0,0,0,0,0,19,1,4,0,0,0,1,0,0,26,0,164,146.5022231
800,10,1,1,0,16,2,0,1,0,0,98,36,1,28.062,36.254,23.959,3,0,0,1,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,11,1,3,0,0,1,0,0,0,1,107.496923,100,105.731237
801,7,1,1,0,15,3,0,0,1,0,110,53,2,0,0,0,6,0,0,0,0,0,1,0,22,8,3,0,0,1,13,1,14,0,0,0,0,5,0,0,0,0,1,0,0,16,1,1,1,0,0,0,1,7.398,15,2048.816,132.398,155.210278
802,1,2,0,1,27,3,0,0,1,0,109,57,1,37.502,31.731,12.562,7,0,0,0,0,0,0,1,33,33,0,0,0,0,0,0,0,46,33,55,13,0,0,0,0,0,0,0,0,16,1,1,1,0,0,0,1,6.762,32,0,173,189.362087
803,5,1,1,0,17,3,0,0,1,0,85,50,2,0,0,0,4,0,0,0,1,0,0,0,7,9,3,0,0,1,13,2,14,0,0,0,0,3,0,0,1,0,0,0,0,15,1,2,0,1,0,0,1,2.952,2,0,91,168.6564556
804,15,1,1,0,18,4,0,0,0,1,107,55,1,39.256,35.411,21.044,1,1,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,69.99,18,1,1,1,0,0,0,0,0,3,87.95202793,113,125.6741819
805,12,1,1,0,3,2,0,1,0,0,132,36,1,19.4,36.719,17.788,6,0,0,0,0,0,1,0,23,8,2,0,1,0,13,2,15,0,0,0,0,5,0,0,0,0,1,0,0,19,1,3,0,0,1,0,1,8.49,11,2512.74,151.49,184.3518387
